r_m,B_tesla_phi_0
0.0806006006006006,1.2579602966956127
0.08072072072072072,1.2585977840286457
0.08084084084084084,1.2592326839677275
0.08096096096096096,1.2598649926115395
0.08108108108108109,1.2604947060591747
0.0812012012012012,1.2611218204101406
0.08132132132132132,1.261746331764359
0.08144144144144144,1.2623682362229665
0.08156156156156157,1.2629875299962188
0.08168168168168168,1.2636042095122406
0.0818018018018018,1.2642182712254486
0.08192192192192192,1.2648297115906624
0.08204204204204205,1.2654385270631099
0.08216216216216216,1.2660447140984152
0.08228228228228228,1.266648269152603
0.0824024024024024,1.2672491886820962
0.08252252252252253,1.2678474691437127
0.08264264264264264,1.268443106994663
0.08276276276276276,1.2690360986925537
0.08288288288288288,1.2696264406953788
0.083003003003003,1.2702141294615215
0.08312312312312312,1.270799161449753
0.08324324324324324,1.2713815331192304
0.08336336336336336,1.2719612409294945
0.08348348348348349,1.272538281340468
0.0836036036036036,1.2731126508124562
0.08372372372372372,1.2736843458061418
0.08384384384384384,1.2742533627825845
0.08396396396396397,1.274819698207556
0.08408408408408408,1.2753833487624167
0.0842042042042042,1.2759443114390447
0.08432432432432432,1.2765025832538108
0.08444444444444445,1.2770581612234537
0.08456456456456456,1.2776110423650835
0.08468468468468468,1.2781612236961821
0.0848048048048048,1.2787087022345944
0.08492492492492493,1.2792534749985327
0.08504504504504504,1.2797955390065765
0.08516516516516516,1.2803348912776642
0.08528528528528528,1.280871528831095
0.08540540540540541,1.2814054486865323
0.08552552552552552,1.2819366478639942
0.08564564564564564,1.2824651233838553
0.08576576576576576,1.2829908722668484
0.08588588588588589,1.283513891534058
0.086006006006006,1.284034178206921
0.08612612612612612,1.284551729307227
0.08624624624624624,1.2850665418571146
0.08636636636636637,1.2855786128790692
0.08648648648648649,1.2860879394098974
0.0866066066066066,1.2865945188367092
0.08672672672672672,1.2870983489136123
0.08684684684684685,1.287599427412371
0.08696696696696697,1.2880977521050907
0.08708708708708708,1.2885933207642186
0.0872072072072072,1.2890861311625443
0.08732732732732733,1.2895761810731936
0.08744744744744745,1.2900634682696293
0.08756756756756756,1.2905479905256525
0.08768768768768768,1.2910297456153972
0.08780780780780781,1.2915087313133295
0.08792792792792793,1.2919849453942496
0.08804804804804804,1.2924583856332867
0.08816816816816817,1.2929290498058972
0.08828828828828829,1.2933969356878696
0.08840840840840841,1.2938620410553148
0.08852852852852852,1.2943243636846693
0.08864864864864865,1.2947839013526967
0.08876876876876877,1.295240651836479
0.08888888888888889,1.29569461291342
0.089009009009009,1.2961457823954252
0.08912912912912913,1.2965941585989702
0.08924924924924925,1.2970397402253906
0.08936936936936937,1.2974825259860268
0.08948948948948948,1.2979225145925295
0.0896096096096096,1.2983597047568645
0.08972972972972973,1.2987940951913108
0.08984984984984985,1.2992256846084567
0.08996996996996996,1.2996544717212004
0.09009009009009009,1.3000804552427483
0.09021021021021021,1.300503633886613
0.09033033033033033,1.3009240063666112
0.09045045045045044,1.3013415713968666
0.09057057057057057,1.3017563276918036
0.09069069069069069,1.302168273966147
0.09081081081081081,1.302577408934925
0.09093093093093092,1.3029837313134611
0.09105105105105105,1.3033872398173778
0.09117117117117117,1.303787933162595
0.0912912912912913,1.3041858100653263
0.0914114114114114,1.304580869242079
0.09153153153153153,1.3049731094796597
0.09165165165165165,1.305362530228069
0.09177177177177177,1.3057491313030658
0.09189189189189188,1.3061329125245162
0.092012012012012,1.3065138737125719
0.09213213213213213,1.3068920146876681
0.09225225225225225,1.3072673352705213
0.09237237237237238,1.307639835282133
0.09249249249249249,1.30800951454378
0.09261261261261261,1.3083763728770204
0.09273273273273273,1.3087404101036888
0.09285285285285286,1.309101626045895
0.09297297297297297,1.3094600205260234
0.09309309309309309,1.309815593366733
0.09321321321321321,1.3101683443909524
